animal_name,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13
palmetto,-2.9889468116993876,-0.2542578070674843,0.8505777030771553,-1.6014222036384853,0.8984804101989888,-0.42255022084330673,-0.5364687193877516,-0.23818427132575792,0.9128829119231388,0.31912574692398515,0.22494761987521944,0.18401919432617586,0.10104557215426772
cockroach,-2.3755005685392243,0.35130579260144773,-0.5315864689342095,0.281601212816911,-0.11939804116672226,0.7973046820101893,-0.37284712659336716,-0.490571818771573,-0.8082236217242098,-0.06224462072748208,-0.08540467885132623,-0.022117513173620974,-0.033463542890558876
mantis,-2.212719123148159,-0.3363709793158386,0.6303196824459222,-0.01693825985757115,0.37285342847806363,0.84660873712613,-1.1710627082245504,-1.3051292457142685,0.0697088546965734,0.4771482713931439,0.24146065003667078,0.250287990759406,0.08623038041564078
dragonfly,-3.151728257090453,0.433418964849802,-0.3113284483029762,-1.3028827309640034,0.406228940554203,-0.47185427595924734,0.2617468622434316,0.5763731556169377,0.034950435502354986,-0.22026714519664084,-0.10191770901277757,-0.08838630960685116,-0.01864835115193199
aphid,-2.3755005685392243,0.35130579260144773,-0.5315864689342095,0.281601212816911,-0.11939804116672226,0.7973046820101893,-0.37284712659336716,-0.490571818771573,-0.8082236217242098,-0.06224462072748208,-0.08540467885132623,-0.022117513173620974,-0.033463542890558876
cicada,-3.151728257090453,0.433418964849802,-0.3113284483029762,-1.3028827309640034,0.406228940554203,-0.47185427595924734,0.2617468622434316,0.5763731556169377,0.034950435502354986,-0.22026714519664084,-0.10191770901277757,-0.08838630960685116,-0.01864835115193199
antlion,-3.151728257090453,0.433418964849802,-0.3113284483029762,-1.3028827309640034,0.406228940554203,-0.47185427595924734,0.2617468622434316,0.5763731556169377,0.034950435502354986,-0.22026714519664084,-0.10191770901277757,-0.08838630960685116,-0.01864835115193199
scallop,-0.7705382839269987,2.7568268792066712,-0.24148086864546162,1.4532032621701503,-0.5092745910180523,-0.019968613228954674,-0.49504374398537,0.0011149690623867626,1.162859299589359,0.40813275266851057,-0.6527424239487155,0.5098634195525005,-0.05711113444746558
spider,-2.420880766076016,-1.5136763149214323,2.49524121888359,1.3214591951277328,-0.5155802069619534,-0.4358444298981903,0.7133553223967887,-1.9716423059330175,-0.17880787856372357,-0.4810351732334066,-0.14721284698005768,-0.5345303885464314,0.04155432883980641
snail,-1.881830518268757,1.177227049584568,-0.16644828961460276,0.8578831779208053,-0.6714800596796942,1.5209606830329463,-0.32108889905170296,0.6692351434262387,0.5269744389287748,0.25699296641157393,0.5598452613761338,-0.36013101503644585,-0.08125674502794072
silkworm,-1.881830518268757,1.177227049584568,-0.16644828961460276,0.8578831779208053,-0.6714800596796942,1.5209606830329463,-0.32108889905170296,0.6692351434262387,0.5269744389287748,0.25699296641157393,0.5598452613761338,-0.36013101503644585,-0.08125674502794072
jellyfish,-0.16422163671324128,2.636750750251751,2.3490597271350677,1.6581805789299433,-2.1379069371664405,-1.167297285258071,-0.009081283467588207,0.40266868623771296,-0.268537747510905,-0.13194872474944422,-0.4218170494897099,0.17382962444682554,0.00351111925956698
squid,-0.07188172279268851,2.9101690234633315,0.41539995729049817,1.1161845054389699,-0.7685203094425419,-0.40881064932829125,-1.580632136686602,0.5748007619242833,0.4573150805720111,-0.48151816291256816,-0.47234224676611486,0.12640401277216015,0.11171709507287625
